Time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
1660692850.8329806,-15923.986247061044,-17793.352042836195,-25983.880577550004,-20757.416875054467,-20456.33887724148,-20304.123497500837,-26039.87169741055,187500.0
1660692850.83299,-15986.839352469367,-17815.167345424576,-26026.974740859838,-20663.405437875444,-20424.599400114945,-20303.87762831183,-26020.135107056514,187500.0
1660692850.8329988,-15961.961860890611,-17812.887467490134,-26021.163287301457,-20628.80493745863,-20400.75008878113,-20282.554064101467,-25995.972871300328,187500.0
1660692850.833008,-15881.070897706855,-17749.90025161508,-25942.060463674126,-20588.4600387168,-20364.65202148581,-20252.289802108982,-25954.443330102367,187500.0
1660692850.833017,-15861.0437346749,-17678.53113156928,-25976.973888513316,-20453.880185351394,-20313.6453406388,-20212.056662089428,-25905.291844045147,187500.0
1660692850.8330264,-15867.436333589118,-17672.83143673318,-25994.452952677366,-20370.55288202201,-20254.033238176497,-20166.548510378423,-25848.60782010649,187500.0
1660692850.8330352,-15834.668676217638,-17651.552576011727,-25983.85822580555,-20348.514061989077,-20195.628129914778,-20122.604980779288,-25803.21142711776,187500.0
1660692850.8330443,-15796.290730987876,-17568.448790126895,-25834.861497266473,-20284.29750016898,-20172.717591848086,-20095.31350079936,-25773.14833082537,187500.0
1660692850.8330536,-15828.030208114411,-17548.153406161477,-25831.06170070907,-20309.957302803672,-20167.442580156636,-20066.25623300746,-25742.90642057734,187500.0
1660692850.833063,-15799.531733933894,-17476.44900994885,-25854.68749459833,-20271.825226762918,-20131.612733794776,-20042.004590273453,-25688.926957717773,187500.0
1660692850.8330717,-15788.914655317623,-17470.436390690375,-25772.09779883597,-20284.118686213336,-20153.51744336098,-20067.97731733052,-25722.18635346727,187500.0
1660692850.833081,-15758.136303202666,-17524.79583320568,-25748.874336346908,-20265.20911040415,-20116.41354756517,-20028.660598833634,-25743.554621166542,187500.0
1660692850.83309,-15704.49211650993,-17463.75321909824,-25727.014330269616,-20222.271409305504,-20095.268797310448,-19995.311796106314,-25717.22426619819,187500.0
1660692850.833099,-15686.588369201228,-17446.184747956366,-25716.888990031362,-20247.260659606538,-20076.40392499017,-19965.941603892043,-25676.655850011808,187500.0
1660692850.83311,-15695.506715238897,-17433.77952978367,-25705.93663524826,-20237.090615879373,-20011.896790492152,-19892.60553033418,-25603.811514831963,187500.0
1660692850.8331192,-15667.343517225208,-17368.892415629914,-25657.27688756906,-20163.37456266577,-19974.994060396442,-19827.651360947057,-25558.705694521155,187500.0
1660692850.833128,-15652.680772862528,-17329.061607010557,-25622.63168366333,-20171.711763347597,-19999.53627580837,-19828.701892936457,-25598.469447907144,187500.0
1660692850.8331373,-15580.529341760797,-17262.52046376711,-25556.895203220276,-20169.074257501874,-19948.462539727992,-19765.222938683386,-25535.415176798724,187500.0
1660692850.8331463,-15625.679865560516,-17310.353196901466,-25594.78141007202,-20149.114149703284,-19913.929094544543,-19761.221976425884,-25497.171342035694,187500.0
1660692850.8331556,-15581.624577239107,-17233.12791980838,-25491.09166754385,-20161.854644042807,-19946.89791761612,-19784.132514492576,-25530.00605464054,187500.0
1660692850.8331645,-15518.97263753088,-17152.996915936103,-25389.055954105374,-20096.20757057757,-19948.37313275017,-19702.12396408605,-25461.967344518584,187500.0
1660692850.8331735,-15514.59169561764,-17152.035790924525,-25452.020818235975,-20078.6390994357,-19833.395759272073,-19613.432242087394,-25432.686559282134,187500.0
1660692850.8331828,-15456.499511778298,-17117.904677141272,-25386.30668953737,-20090.88785539721,-19821.325817266206,-19584.39732603995,-25417.5991317748,187500.0
1660692850.833192,-15432.449034744388,-17064.081676492893,-25336.663465102134,-20028.928819767098,-19782.657299358525,-19562.693782173847,-25303.62758679719,187500.0
1660692850.8332012,-15383.163438220436,-17012.203277612123,-25381.143436568196,-20046.67610486461,-19789.63104362858,-19599.618864014014,-25329.041520242874,187500.0
1660692850.8332107,-15342.460911567321,-17000.736832706552,-25318.513848604423,-20021.15041269665,-19736.23272612485,-19523.600581121515,-25328.90740977614,187500.0
1660692850.8332195,-15346.193652891357,-17033.146862166748,-25342.87725006071,-19984.404144812124,-19696.513676227773,-19449.482196507717,-25322.134831206185,187500.0
1660692850.8332288,-15385.62213011052,-17068.440266661677,-25345.760625095445,-19959.191377066538,-19666.539986913205,-19388.104306233443,-25227.139917271128,187500.0
1660692850.833238,-15301.043129091637,-16978.094515573324,-25266.72485670148,-19924.434414438536,-19613.029910687197,-19407.147992509366,-25267.57422299078,187500.0
1660692850.8332467,-15257.54663438161,-16967.320974745868,-25241.04270232233,-19875.327631870226,-19565.30893627512,-19448.94575464079,-25155.54727978078,187500.0
1660692850.8332927,-15228.77993926763,-16957.50855892999,-25210.241998462916,-19898.41698389256,-19601.764631481725,-19408.734966365693,-25140.146927851074,187500.0
1660692850.8333187,-15197.86747668594,-16937.414340664665,-25189.723097052945,-19893.298434412292,-19569.511064232716,-19381.845817785957,-25212.9018560531,187500.0
1660692851.312515,-15216.307665861568,-16969.869073613772,-25268.222423579984,-19839.6318959751,-19513.207019949798,-19318.858601910903,-25176.08853293521,187500.0
1660692851.3126884,-15122.698560082741,-16926.774910303942,-25197.27798667884,-19846.538585011793,-19544.186537764854,-19312.44365125223,-25156.106073392162,187500.0
1660692851.3126996,-14993.125497475326,-16813.339807193257,-24981.36013524057,-19873.15951265806,-19591.080497632087,-19366.043134456057,-25192.405306387584,187500.0
1660692851.3127155,-15020.864012344362,-16828.941324823063,-25080.356011433127,-19730.130699888552,-19467.117722882955,-19141.609268380318,-25139.990465639887,187500.0
1660692851.3127253,-15024.373236223846,-16789.37873713717,-25087.463866169914,-19838.02257037432,-19510.211886192785,-18959.84488246976,-25120.54444796377,187500.0
1660692851.3127477,-15128.4206066633,-16906.613636805254,-25224.033024791843,-19757.9139182465,-19409.85255358846,-18722.111728443113,-24887.81808469511,187500.0
1660692851.3127573,-14941.6270782503,-16819.55359215183,-25106.239331512374,-19669.0433822922,-19316.35520653191,-18912.570942946786,-24885.985241649778,187500.0
1660692851.3127668,-14864.826484301864,-16753.951222175507,-25038.446490579427,-19602.770459982214,-19273.77513334455,-19141.117530002302,-24896.02117491021,187500.0
1660692851.312776,-15084.27591136407,-17014.304341590923,-25281.879339442177,-19449.07986510752,-19175.2262920411,-18757.85216782715,-24833.950380557824,187500.0
1660692851.3127854,-15148.648935395353,-17083.818266846927,-25341.35733143775,-19358.93527971927,-19146.21372773811,-18708.253646880825,-24777.735743252724,187500.0
1660692851.3127944,-14652.239042787438,-16589.442382984445,-24858.224375036287,-19658.13573099801,-19444.56481272755,-19227.50702232206,-24793.873702749457,187500.0
1660692851.3128035,-14353.105646742064,-16331.61501069248,-24600.374650999864,-19662.69548686689,-19397.961425538233,-19464.122589125942,-25083.14997949004,187500.0
1660692851.3128128,-14628.702655876,-16547.08582724164,-24807.19534244482,-19483.47919982424,-19235.978333470623,-19175.472161230107,-24989.764391155768,187500.0
1660692851.312822,-15114.47311812319,-16961.531872931944,-25144.438462786493,-19436.7864056571,-19072.430619291143,-18542.224889066805,-24553.927726021735,187500.0
1660692851.3128312,-15032.710436905676,-16916.96249448806,-25082.68059285648,-19337.052921897524,-19137.3177334449,-18454.583699057544,-24569.90922330728,187500.0
1660692851.3128405,-14662.006755114407,-16586.04491782724,-24855.899793612934,-19431.958428854756,-19279.430124691742,-18672.848483663616,-24969.22313800134,187500.0
1660692851.3128493,-14839.345495622814,-16723.754015416387,-24999.621510460558,-19619.891896234978,-19188.167952080723,-18246.46660643418,-24711.239303498187,187500.0
1660692851.3128583,-14913.016845347507,-16818.74892935144,-25069.29189792775,-19395.63684411488,-19122.207954193113,-18262.358696741903,-24564.38834242682,187500.0
1660692851.3128676,-14717.327322641293,-16676.278910193316,-24951.095873248087,-19045.183842800125,-19064.451046520597,-18731.901792514538,-24804.490781365726,187500.0
1660692851.3128767,-14570.588120292203,-16408.10268021854,-24661.663134296316,-19482.2498538792,-19213.626589015315,-18839.368979855655,-24599.43587773274,187500.0
1660692851.312886,-14460.975165483376,-16284.832809547523,-24342.748444407993,-19748.95086871992,-19319.327988544464,-18807.29422656229,-24537.00745546907,187500.0
1660692851.3128948,-14671.99798488593,-16575.204321766418,-24547.736292807615,-19521.879496798458,-19174.712201918628,-18472.37568764397,-24483.206806565144,187500.0
1660692851.312904,-15071.200140857714,-16929.12184347175,-25177.921375980543,-19015.880705819214,-18663.997192859315,-18116.513564171026,-24411.54711384143,187500.0
1660692851.3129132,-15055.129236594348,-16986.588178466343,-25361.49625319198,-18986.71167930504,-18619.226648715336,-17900.439250521573,-24362.842662673316,187500.0
1660692851.3129244,-15115.054263479027,-17010.79511771144,-25377.07541907733,-18908.257056266913,-18780.695650660473,-17600.18826725343,-24152.892727004615,187500.0
1660692851.3129337,-14949.383133576292,-16846.979182598494,-25127.808764911744,-18883.156047243603,-18983.694193803574,-17838.837842802746,-24432.244829207044,187500.0
1660692851.3129427,-14347.920042028432,-16273.522826853137,-24517.606141281864,-19346.0159714241,-19295.59043593293,-18398.503172219178,-24789.448057347305,187500.0
1660692851.312952,-14221.543278878127,-16114.601923775903,-24563.002534270592,-19287.409697462284,-19097.01753819198,-18759.08151377219,-24654.10824467042,187500.0
1660692851.312961,-14277.310881294117,-16162.568767376992,-24556.9452115232,-19329.29686657153,-19057.879633650737,-18574.38904933799,-24380.16526462618,187500.0
1660692851.3129704,-14457.354182881616,-16218.023445370609,-24320.061423785857,-19399.906027305846,-19036.01962757345,-18299.57435125999,-24204.145277040636,187500.0
1660692851.3129797,-14563.077934155219,-16278.529617611126,-24377.952441925103,-19333.96838116269,-18955.486292300975,-18350.20105245126,-24144.108491433683,187500.0
1660692851.3129885,-14909.082938323372,-16714.96977984545,-24962.785835598213,-19169.99598383856,-18808.85884867416,-17705.532038871293,-23914.01963401075,187500.0
1660692851.312998,-15118.742301314152,-17001.3626815513,-25163.370390340137,-18943.796329950852,-18808.903552163072,-17209.904457319317,-23696.157180804872,187500.0
1660692851.313007,-14432.722560491868,-16269.588919829002,-24429.227343705577,-18972.808894253838,-19014.830173829814,-18233.457891161193,-24363.826139429348,187500.0
1660692851.313016,-13982.558427161985,-15849.689048491604,-23968.02144861477,-19304.15115405931,-19143.911498059213,-18983.917711248127,-24247.507661283933,187500.0
1660692851.313025,-13936.17855741722,-15728.006151676913,-23656.102854740962,-19229.80925200096,-19307.12393607187,-19203.769469710525,-24505.42444055372,187500.0
1660692851.3130343,-14273.376974269984,-15924.254467994508,-24182.17351224107,-19274.110409511377,-19023.279133233922,-18476.488408623747,-24547.780996296526,187500.0
1660692851.313043,-14875.309452451404,-16517.69328328291,-24918.30586413215,-18956.000382423448,-18574.210235382347,-17539.1903566349,-24087.49152272839,187500.0
1660692851.3130524,-14827.275553616948,-16628.535584036777,-24945.41853015644,-19071.29068032392,-18662.901957381007,-17400.989520667736,-23609.164191384818,187500.0
1660692851.3130622,-14455.409581114005,-16259.038896446098,-24431.239000706555,-19144.31382945941,-18901.059794552304,-17570.28163317223,-24227.03346336287,187500.0
1660692851.3130713,-14104.375434443407,-15805.432594470096,-24195.1598757696,-18604.072165974638,-18799.560522980755,-18972.250100642457,-24450.59561140485,187500.0
1660692851.3130805,-14159.070153125544,-15885.921226253657,-24336.221735027044,-17951.49063485749,-18535.184089563383,-19423.308303750553,-24513.42636506872,187500.0
1660692851.31309,-14190.161429662876,-15937.173776289676,-24172.852834803205,-18819.565334268253,-18322.417834093314,-18809.797621941285,-24146.120148434657,187500.0
1660692851.3130994,-14342.689733825891,-16117.060615665987,-24418.677320322673,-19138.99411427905,-18469.112332953493,-18247.003048301107,-23743.386416838937,187500.0
1660692851.3131087,-14453.733200279858,-16242.140977637886,-24540.986065982113,-19097.375166103266,-18523.404720235434,-17812.552191323306,-23738.491384803223,187500.0
1660692851.313118,-14569.492884813892,-16313.33128372804,-24571.09386576341,-18599.95944499486,-18435.584716270532,-17753.18595805001,-23996.922254195484,187500.0
1660692851.3131287,-14412.650693971002,-16139.52411884357,-24401.868808492283,-18553.467816527824,-18455.52247232467,-18038.014237643987,-24041.04459775026,187500.0
1660692851.313138,-14395.506905973782,-16153.806883550513,-24171.377619669154,-18680.582187245152,-18547.946935647364,-17997.31171099087,-23891.466723855345,187500.0
1660692851.3131468,-14612.251771956895,-16406.6721685734,-24409.423698118175,-18438.110463393983,-18240.208117986695,-17765.837045411714,-23869.5843660336,187500.0
1660692851.313156,-14419.8032521967,-16231.456843788248,-24383.182750127646,-18492.112277998003,-18402.839410643508,-17657.83341620367,-23943.92626809195,187500.0
1660692851.3131652,-13809.377111122265,-15540.40796046352,-23739.340751092524,-19532.541278903638,-18827.477851805434,-17909.759927959436,-23994.664728005497,187500.0
1660692851.3131745,-13857.746286123549,-15540.117387785602,-23956.443244986924,-19236.514775337553,-18553.71368571683,-18172.571739264935,-24034.920219769505,187500.0
1660692851.3131833,-13900.773394200016,-15617.968513723436,-24145.740168778917,-19027.928296080627,-18401.654768187378,-18306.704557741232,-23863.303525841657,187500.0
1660692851.3131924,-13987.431107453242,-15652.658421118073,-24073.14170278808,-18993.19368519708,-18390.50124770418,-18314.170040389305,-23794.974243041783,187500.0
1660692851.3132014,-13972.76836309056,-15642.801301813282,-23999.537408296754,-18862.614794089175,-18464.79844627362,-18228.13817598083,-23650.49256688268,187500.0
1660692851.3132105,-14059.381372854874,-15854.673487505137,-24153.83150027174,-18630.983666298827,-18258.894176351332,-18141.45811098315,-23531.961266036185,187500.0
1660692851.3132195,-14438.936345450444,-16296.835696320022,-24468.097027313357,-18347.80941579454,-18063.629336789767,-17601.14939226501,-23455.83122442141,187500.0
1660692851.3132288,-14363.834484080611,-16239.816396214534,-24371.15751161069,-18462.965603228284,-18158.646602469278,-17533.17773737642,-23427.131584540795,187500.0
1660692851.313238,-14057.459122831719,-15816.586114953294,-24098.510932744855,-18539.073293098605,-18251.518100681078,-17911.50336402695,-23729.41657655437,187500.0
1660692851.3132472,-14006.877125129358,-15803.286827002386,-24064.603336406155,-18345.931869260297,-18141.525166216514,-18162.40169553777,-23779.663298089898,187500.0
1660692851.3132565,-13972.43308692373,-15709.275389823366,-23830.468813236814,-18520.85662136753,-18208.289826904514,-18069.507845581513,-23715.178515336338,187500.0
1660692851.3132653,-14012.934447876747,-15782.298538958854,-23844.617467477023,-18422.777166697644,-18146.241384296583,-17978.17861773713,-23662.048418766073,187500.0
1660692851.3132749,-14004.731357661649,-15788.914655317623,-23955.638582186533,-18378.02897429812,-18151.851672154866,-17846.8621190622,-23556.32466749247,187500.0
1660692851.313284,-14014.230849055153,-15720.83124170676,-23793.856655819018,-18371.88224457291,-18170.135399119306,-17916.934837929588,-23610.795868730052,187500.0
1660692851.313293,-14173.039993410111,-15847.47622579053,-24013.596655559144,-18136.898355114266,-18007.437051229128,-17813.17804016805,-23456.345314543883,187500.0
1660692851.3133023,-14094.585370371982,-15887.284682665431,-24150.009351969882,-18096.084069738874,-18015.84130714432,-17766.865225656657,-23442.82250914842,187500.0
1660692851.313311,-14152.543443744595,-15947.768503161491,-24025.711301053918,-18164.346297305383,-18156.187910579196,-17711.365844174128,-23328.18041183715,187500.0
1660692851.3133223,-14169.888397441913,-15952.417666008196,-24094.24174955389,-17982.291338716906,-18172.728201476122,-17508.166135330932,-23366.24543264454,187500.0
1660692851.3133311,-14041.835253457459,-15763.50072187194,-24237.874059423695,-17945.813291765844,-17972.45657115657,-17462.121541753,-23390.00533700053,187500.0
1660692851.31334,-13908.84237394838,-15632.161871452556,-24066.793807362774,-18198.65622504428,-18032.180432341152,-17565.654822069984,-23374.9179094932,187500.0
1660692851.3133492,-13652.378458068188,-15375.005051494249,-23654.82880530701,-18385.941491835296,-18143.380361006304,-18127.778843376498,-23471.924480429232,187500.0
1660692851.3133583,-13712.884630308705,-15446.575337240141,-23716.050233370093,-18008.487583218524,-17993.780135366935,-18243.493824421625,-23509.47541111415,187500.0
1660692851.3133676,-13836.333314935366,-15584.79852495176,-23949.760073394787,-17922.142794387673,-17870.71143039601,-18016.42245250016,-23435.178212544706,187500.0
1660692851.313377,-13819.100119960323,-15679.05583131979,-23958.253736287803,-18058.175511142672,-17836.848537546222,-17896.706509197535,-23315.015234352977,187500.0
1660692851.3133857,-13849.342030208354,-15645.684676848017,-23926.02252078325,-18063.80815074541,-17851.53363365336,-17721.625294879115,-23338.149289864217,187500.0
1660692851.3133948,-13947.734409300616,-15715.82445094877,-23972.044762616726,-17950.954192990564,-17750.146120804086,-17597.48370617434,-23297.491466700016,187500.0
1660692851.3134038,-13976.635214881328,-15814.88738237469,-24055.41676943502,-17937.476091084016,-17854.841691832746,-17499.89598988247,-23130.412176896596,187500.0
1660692851.3134162,-13932.42346434873,-15726.508584798406,-23944.932096592438,-18064.545758312437,-17923.439195566083,-17581.368098422063,-23097.555112547292,187500.0
1660692851.3134255,-13765.00889837848,-15534.30593422722,-23628.878429994398,-17970.66843160015,-17943.55576557586,-17903.50143951195,-23237.857012493256,187500.0
1660692851.3134346,-13705.888534294194,-15532.048408037235,-23464.481349525613,-17795.386051581627,-17890.358613772227,-17844.649296361124,-23407.797325586955,187500.0
1660692851.3134437,-13741.606621933774,-15549.527472201285,-23711.669291456856,-17947.690838300092,-17823.0575112173,-17608.704281890903,-23313.22709479655,187500.0
1660692851.3134527,-13877.438172988675,-15692.95861637099,-24162.54868060931,-17849.186700485552,-17682.666204293517,-17365.76317140617,-23216.958131427542,187500.0
1660692851.3134615,-13967.448647910196,-15718.327846327764,-24145.673113545552,-17768.56395823526,-17624.641075687538,-17345.221918251744,-23176.568529196804,187500.0
1660692851.3134708,-13787.382994578242,-15577.422449281508,-23900.295662915192,-17680.766306014815,-17596.52258116276,-17700.189971946475,-23145.47725265947,187500.0
1660692851.31348,-13516.792776202295,-15383.498714387264,-23554.51417619159,-18059.87424372128,-17913.8279454503,-17733.158795018055,-23066.307373798772,187500.0
1660692851.3134897,-13404.095280658637,-15296.617483689486,-23390.586482356368,-18196.018719198553,-17977.150437492186,-17714.025701764313,-23256.543070857893,187500.0
1660692851.3134985,-13535.456482822477,-15456.879491434038,-23602.10104013694,-17930.21177413604,-17676.36301235712,-17636.509851993305,-23252.810329533855,187500.0
1660692851.3135076,-13578.997681021416,-15497.671425064973,-23691.01627958015,-17914.72201522851,-17631.771282168782,-17422.536602322652,-23234.347788613773,187500.0
1660692851.3135183,-13623.544707720841,-15549.795693134749,-23709.054137355582,-17917.20305886305,-17708.057785994744,-17356.1966247793,-23081.305394328287,187500.0
1660692851.3135276,-13621.845975142238,-15606.792641495782,-23768.822702029076,-17785.953615421487,-17639.25911656131,-17348.44056945331,-22988.59035832767,187500.0
1660692851.313537,-13516.278686079822,-15497.470259364876,-23631.806508518042,-17805.869019731166,-17718.20547797745,-17369.741781919216,-23154.797930097335,187500.0
1660692851.313546,-13647.326963821288,-15428.224555042334,-23246.50713759746,-17881.999061345945,-17732.108263028655,-17489.70359441085,-23191.611253215226,187500.0
1660692851.3135552,-13488.897799122073,-15239.620535328453,-23288.818989851356,-17933.519832315425,-17728.152004260064,-17721.960571045944,-23193.846427660756,187500.0
1660692851.313564,-13382.257626325802,-15113.377882644878,-23603.933883182275,-17834.38984565614,-17607.38552896804,-17625.624552443573,-23136.089519988243,187500.0
1660692851.3135731,-13475.062069304237,-15264.162750740381,-23803.870237334995,-17836.62502010167,-17519.386711047497,-17376.357898277987,-23062.217004563452,187500.0
1660692851.3135822,-13527.186337374013,-15373.619243338018,-23789.118085994494,-17857.34508721174,-17528.66268499645,-17257.088989864467,-22844.309847868666,187500.0
1660692851.3135912,-13467.551883167254,-15289.97901558626,-23614.506258309637,-17880.546197956348,-17568.20292093789,-17332.347313445487,-22870.170816203456,187500.0
1660692851.3136005,-13447.167092224014,-15354.553205317641,-23570.629783943867,-17762.953670376977,-17513.351740044563,-17347.61355490846,-22969.434913329475,187500.0
1660692851.3136096,-13445.155435223036,-15324.087777625058,-23551.451987201213,-17771.08970535871,-17440.820329287093,-17337.37645594793,-22965.903337705535,187500.0
1660692851.313619,-13506.689787708496,-15361.504597843243,-23648.525613370613,-17662.50493079483,-17415.11582316349,-17234.871355875894,-22923.88205812956,187500.0
1660692851.3136275,-13473.050412303259,-15361.102266443047,-23554.313010491493,-17726.565030403737,-17428.77273902568,-17275.90915869584,-22998.626291588105,187500.0
1660692851.3136365,-13375.97678613386,-15310.676730951875,-23444.431834749204,-17784.56780726526,-17486.194370531364,-17279.776010486607,-22936.935476891456,187500.0
1660692851.3136456,-13226.577726194588,-15109.712196554208,-23238.616971804735,-17771.693202459002,-17506.735623685792,-17471.866902335514,-23014.674844107016,187500.0
1660692851.313655,-13336.011867047771,-15139.641182379864,-23158.508319676916,-17791.273330601853,-17366.321965017552,-17471.3751639575,-22983.717678036413,187500.0
1660692851.313664,-13224.230793026782,-15167.513807715632,-23378.471836861594,-17784.321938076253,-17346.227746752233,-17348.10529328648,-22919.277598771765,187500.0
1660692851.3136733,-13287.083898435105,-15171.00067985066,-23555.296487247528,-17657.431084803473,-17424.16827966789,-17146.224337366144,-22711.33932010404,187500.0
1660692851.313682,-13324.25484946428,-15190.96078764925,-23499.662995298266,-17762.685449443514,-17410.86899171698,-17133.81911919345,-22639.43375819132,187500.0
1660692851.3136911,-13243.833272914086,-15083.113620652393,-23288.193141006606,-17842.883508549156,-17441.937916509858,-17185.228131440657,-22729.22071566829,187500.0
1660692851.3137002,-13212.294961487647,-15078.263292105592,-23251.335114399804,-17781.550321763792,-17439.32276240859,-17102.258456022555,-22699.06821239808,187500.0
1660692851.3137093,-13148.41367583438,-15037.516061963566,-23278.201911235086,-17702.8274777922,-17384.046898370612,-17069.89313005127,-22737.22264018329,187500.0
1660692851.31372,-13117.255344063682,-15018.181803009726,-23118.319883146272,-17675.290128623263,-17324.81477556405,-17191.553675121508,-22798.958158368845,187500.0
1660692851.3137293,-13105.319512524547,-14985.548256104978,-22968.920823207,-17582.709203089384,-17227.964666839205,-17136.546032017,-22748.73378857777,187500.0
1660692851.3137383,-13114.774300429142,-14981.837866525397,-23262.80155930538,-17503.248751550764,-17172.711154545683,-16994.724213448073,-22673.788389419125,187500.0
1660692851.3137474,-13176.308652914602,-15050.994163870117,-23410.59129364387,-17483.042774563168,-17171.21358766718,-16925.992599248006,-22606.71080430875,187500.0
1660692851.3137565,-13164.730449286753,-15019.92523907724,-23256.90069876918,-17534.362379832553,-17220.320370235488,-17109.880400881815,-22631.498888909686,187500.0
1660692851.3137653,-13119.758739442676,-14946.812682963931,-23073.616394235658,-17515.475155767817,-17243.186204813268,-17138.62474425134,-22669.76507541717,187500.0
1660692851.3137743,-13109.320474782047,-14971.220787909126,-23077.907929171077,-17387.31025306109,-17216.25235274462,-17071.56951088542,-22634.47167092224,187500.0
1660692851.313784,-13235.250203043248,-14976.361689133846,-23222.635474519193,-17465.78722784367,-17168.19610216571,-16992.533742491454,-22554.877108916895,187500.0
1660692851.3137927,-13157.466132338779,-14980.25089266907,-23266.668411096147,-17550.32152537364,-17100.58207518841,-16880.953834170563,-22550.540870492565,187500.0
1660692851.313802,-13066.986270783696,-14886.485324679057,-23147.28774396035,-17424.16827966789,-17069.267281206525,-16883.636043505197,-22533.26297202861,187500.0
1660692851.791895,-13086.767564626643,-14857.539815609434,-23060.9429551295,-17358.029467824636,-17049.284821663477,-16833.590487669764,-22439.34094182741,187500.0
1660692851.7920873,-13098.278713021125,-14911.42987149118,-22944.423311283987,-17484.11565829702,-17116.898848640783,-16736.673323711555,-22417.77150842804,187500.0
1660692851.7920983,-12962.313051499494,-14796.206628824071,-22964.20460512693,-17484.249768763755,-17100.023281577025,-16899.125802412727,-22554.31831530551,187500.0
1660692851.7921085,-13027.781311009086,-14812.702216232088,-23150.57345039528,-17350.54163343211,-16932.094625484304,-16800.50990587591,-22464.30784038399,187500.0
1660692851.7921193,-12969.979699847663,-14772.245558767983,-23008.461059148438,-17434.1148059505,-16913.25210490848,-16783.969614978985,-22379.61708064283,187500.0
1660692851.7921283,-12943.962269301686,-14721.730616298988,-22844.488661824307,-17457.941765539857,-17086.18755175919,-16856.881005392195,-22391.508208693052,187500.0
1660692851.7921379,-12894.766079755555,-14685.967825170497,-22840.487699566806,-17451.01272475871,-17023.155632395225,-16832.875231847196,-22348.391693638765,187500.0
1660692851.7921474,-12933.076969751952,-14648.305135763305,-22965.1210266496,-17388.561950750583,-16927.02077949295,-16734.482852754933,-22250.35694245779,187500.0
1660692851.792169,-12913.742710798111,-14665.180702827061,-22874.082371483135,-17372.468694742765,-16942.041151766916,-16715.17094554555,-22271.725210157063,187500.0
1660692851.792178,-12902.812707759465,-14684.693775736545,-22827.680149993917,-17320.165612717345,-16905.47369783803,-16702.02811980583,-22305.18577160666,187500.0
1660692851.7921877,-12821.742930620067,-14598.147821205595,-22891.2038077359,-17284.08989716648,-16861.887796150186,-16681.151590484573,-22267.12075079927,187500.0
1660692851.7922025,-12936.854414564898,-14664.979537126965,-22912.01328182379,-17284.626339033406,-16857.842130403773,-16657.123465195116,-22188.62142427223,187500.0
1660692851.7922115,-12857.103390348362,-14663.169045826084,-22889.058040268188,-17238.201765799735,-16831.66823764661,-16625.696912490956,-22151.517528476423,187500.0
1660692851.7922208,-12788.349424403837,-14515.066387065219,-22701.2586833547,-17172.219416167667,-16798.319434919293,-16595.589112709655,-22142.733292905486,187500.0
1660692851.7922306,-12788.662348826212,-14446.066551931686,-22604.85560951896,-17177.62853832585,-16823.487499175968,-16615.705682719432,-22165.643830972174,187500.0
1660692851.79224,-12662.978489754021,-14471.994575499843,-22643.971162315745,-17128.186479590713,-16801.113402976203,-16625.451043301946,-22170.896490919175,187500.0
1660692851.7922487,-12725.339856784327,-14522.844794135666,-22756.400436925942,-16988.197504067124,-16731.085387597726,-16581.082830558164,-22153.23861279948,187500.0
1660692851.7922587,-12874.537751023503,-14447.362953110094,-22745.82806179858,-16993.02548086947,-16713.427509478035,-16528.019789221264,-22086.071620711282,187500.0
1660692851.7922678,-12745.6575924942,-14458.04708695973,-22628.34729294149,-17042.80281577144,-16692.081593523217,-16513.55821055868,-22068.79372224733,187500.0
1660692851.7922769,-12673.528513136926,-14435.605935526602,-22576.51359754963,-17004.38016705277,-16665.460665876944,-16440.73622712329,-21969.77549431032,187500.0
1660692851.792286,-12685.799620842889,-14387.817905881157,-22671.419104506866,-16923.422148635644,-16628.893211948063,-16381.213531638807,-21910.38690929257,187500.0
1660692851.7922952,-12529.136243955641,-14286.363337798517,-22516.45446019822,-16914.10147119778,-16631.754235238343,-16375.133857146962,-21905.983615634876,187500.0
1660692851.792304,-12543.843691807235,-14262.424619486883,-22492.471038397674,-16881.95966267105,-16586.7154701609,-16267.845483761488,-21854.887527810042,187500.0
1660692851.7923136,-12512.439490847528,-14267.073782333588,-22384.422705700723,-16946.22092798006,-16637.453930074447,-16256.624908044925,-21925.183764121983,187500.0
1660692851.7923229,-12481.482324776927,-14194.631778553938,-22354.27020243051,-16879.612729503242,-16579.629967168567,-16360.605223251014,-21888.549254959733,187500.0
1660692851.792332,-12441.830330113213,-14193.156563419887,-22468.688782297228,-16778.247568398427,-16480.947015398386,-16298.22150447625,-21792.570864268644,187500.0
1660692851.7923412,-12416.975190278912,-14203.57247633606,-22326.46463232811,-16796.196019196035,-16509.713710512366,-16286.352728170483,-21817.47070759186,187500.0
1660692851.7923508,-12338.29704979623,-14145.435589007806,-22428.455642277677,-16729.632524208133,-16510.384262846026,-16293.929969540832,-21815.50375407979,187500.0
1660692851.7923598,-12329.1104828251,-14128.582373688505,-22416.497458994087,-16693.221532490435,-16443.977230069308,-16233.7814252116,-21733.875183329008,187500.0
1660692851.792369,-12224.839594941091,-14132.113949312443,-22275.994393348028,-16641.790168498777,-16419.949104779855,-16216.816451170023,-21734.121052518018,187500.0
